[2024-06-28T23:05:15.294+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-28T23:05:15.318+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: NYC_Taxi_pipeline.data_delivery manual__2024-06-28T23:05:11.652683+00:00 [queued]>
[2024-06-28T23:05:15.328+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: NYC_Taxi_pipeline.data_delivery manual__2024-06-28T23:05:11.652683+00:00 [queued]>
[2024-06-28T23:05:15.328+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-28T23:05:15.850+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T23:05:15.856+0000] {Table_creation.py:45} INFO - Data loaded successfully into table DimRate With 6 Row
[2024-06-28T23:05:15.857+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T23:05:15.857+0000] {Load_Data.py:104} INFO - DimRate_df dimension loaded successfully
[2024-06-28T23:05:15.857+0000] {Load_Data.py:119} INFO - loading payment dimension....
[2024-06-28T23:05:15.859+0000] {Table_creation.py:30} INFO - Loading data into table DimPayment...
[2024-06-28T23:05:15.862+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T23:05:15.867+0000] {Table_creation.py:45} INFO - Data loaded successfully into table DimPayment With 6 Row
[2024-06-28T23:05:15.867+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T23:05:15.867+0000] {Load_Data.py:122} INFO - payment_df dimension loaded successfully
[2024-06-28T23:05:15.867+0000] {Load_Data.py:11} INFO - loading Dimvendor Dimension ...
[2024-06-28T23:05:15.869+0000] {Table_creation.py:30} INFO - Loading data into table DimVendor...
[2024-06-28T23:05:15.872+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T23:05:15.877+0000] {Table_creation.py:45} INFO - Data loaded successfully into table DimVendor With 2 Row
[2024-06-28T23:05:15.877+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T23:05:15.877+0000] {Load_Data.py:14} INFO - Dimvedor_df dimension loaded successfully
[2024-06-28T23:05:15.877+0000] {Load_Data.py:110} INFO - loading trip_type dimension....
[2024-06-28T23:05:15.879+0000] {Table_creation.py:30} INFO - Loading data into table DimTrip_type...
[2024-06-28T23:05:15.882+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T23:05:15.886+0000] {Table_creation.py:45} INFO - Data loaded successfully into table DimTrip_type With 2 Row
[2024-06-28T23:05:15.886+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T23:05:15.887+0000] {Load_Data.py:113} INFO - trip_df dimension loaded successfully
[2024-06-28T23:05:15.887+0000] {Load_Data.py:128} INFO - loading fact table ....
[2024-06-28T23:05:19.726+0000] {Table_creation.py:30} INFO - Loading data into table Fact_Trip...
[2024-06-28T23:05:19.733+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T23:08:03.226+0000] {Table_creation.py:45} INFO - Data loaded successfully into table Fact_Trip With 618792 Row
[2024-06-28T23:08:03.227+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T23:08:08.233+0000] {Load_Data.py:150} INFO - Fact_df  loaded successfully
[2024-06-28T23:08:08.272+0000] {NYC_Taxi_pipeline.py:61} INFO - data_delivery done
[2024-06-28T23:08:08.272+0000] {python.py:237} INFO - Done. Returned value was: None
[2024-06-28T23:08:08.273+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2024-06-28T23:08:08.284+0000] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=NYC_Taxi_pipeline, task_id=data_delivery, run_id=manual__2024-06-28T23:05:11.652683+00:00, execution_date=20240628T230511, start_date=20240628T230515, end_date=20240628T230808
[2024-06-28T23:08:08.322+0000] {local_task_job_runner.py:240} INFO - Task exited with return code 0
[2024-06-28T23:08:08.339+0000] {taskinstance.py:3498} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2024-06-28T23:08:08.340+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
