[2024-06-28T22:14:15.071+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-28T22:14:15.096+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: NYC_Taxi_pipeline.data_delivery manual__2024-06-28T22:14:11.454064+00:00 [queued]>
[2024-06-28T22:14:15.106+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: NYC_Taxi_pipeline.data_delivery manual__2024-06-28T22:14:11.454064+00:00 [queued]>
[2024-06-28T22:14:15.107+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-28T22:14:15.753+0000] {Table_creation.py:45} INFO - Data loaded successfully into table DimRate With 6 Row
[2024-06-28T22:14:15.753+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T22:14:15.754+0000] {Load_Data.py:100} INFO - DimRate_df dimension loaded successfully
[2024-06-28T22:14:15.754+0000] {Load_Data.py:115} INFO - loading payment dimension....
[2024-06-28T22:14:15.757+0000] {Table_creation.py:30} INFO - Loading data into table DimPayment...
[2024-06-28T22:14:15.760+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T22:14:15.766+0000] {Table_creation.py:45} INFO - Data loaded successfully into table DimPayment With 6 Row
[2024-06-28T22:14:15.766+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T22:14:15.767+0000] {Load_Data.py:118} INFO - payment_df dimension loaded successfully
[2024-06-28T22:14:15.767+0000] {Load_Data.py:11} INFO - loading Dimvendor Dimension ...
[2024-06-28T22:14:15.769+0000] {Table_creation.py:30} INFO - Loading data into table DimVendor...
[2024-06-28T22:14:15.772+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T22:14:15.778+0000] {Table_creation.py:45} INFO - Data loaded successfully into table DimVendor With 2 Row
[2024-06-28T22:14:15.778+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T22:14:15.778+0000] {Load_Data.py:14} INFO - Dimvedor_df dimension loaded successfully
[2024-06-28T22:14:15.778+0000] {Load_Data.py:106} INFO - loading trip_type dimension....
[2024-06-28T22:14:15.780+0000] {Table_creation.py:30} INFO - Loading data into table DimTrip_type...
[2024-06-28T22:14:15.784+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T22:14:15.790+0000] {Table_creation.py:45} INFO - Data loaded successfully into table DimTrip_type With 2 Row
[2024-06-28T22:14:15.790+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T22:14:15.790+0000] {Load_Data.py:109} INFO - trip_df dimension loaded successfully
[2024-06-28T22:14:15.791+0000] {Load_Data.py:124} INFO - loading fact table ....
[2024-06-28T22:14:19.192+0000] {Table_creation.py:30} INFO - Loading data into table Fact_Trip...
[2024-06-28T22:14:19.198+0000] {db_utils.py:21} INFO - Connected to PostgreSQL database successfully
[2024-06-28T22:17:05.546+0000] {Table_creation.py:45} INFO - Data loaded successfully into table Fact_Trip With 618792 Row
[2024-06-28T22:17:05.546+0000] {db_utils.py:30} INFO - PostgreSQL connection is closed
[2024-06-28T22:17:10.511+0000] {Load_Data.py:146} INFO - Fact_df  loaded successfully
[2024-06-28T22:17:10.543+0000] {NYC_Taxi_pipeline.py:61} INFO - data_delivery done
[2024-06-28T22:17:10.543+0000] {python.py:237} INFO - Done. Returned value was: None
[2024-06-28T22:17:10.543+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2024-06-28T22:17:10.551+0000] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=NYC_Taxi_pipeline, task_id=data_delivery, run_id=manual__2024-06-28T22:14:11.454064+00:00, execution_date=20240628T221411, start_date=20240628T221415, end_date=20240628T221710
[2024-06-28T22:17:10.592+0000] {local_task_job_runner.py:240} INFO - Task exited with return code 0
[2024-06-28T22:17:10.607+0000] {taskinstance.py:3498} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2024-06-28T22:17:10.608+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
